         3411122 function calls (3342073 primitive calls) in 14.481 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.000    0.000 __init__.py:154(<lambda>)
       12    0.000    0.000    0.000    0.000 __init__.py:1554(_comp_method_FRAME)
        7    0.000    0.000    0.001    0.000 __init__.py:1570(callHandlers)
        1    0.000    0.000    0.000    0.000 __init__.py:1578(EggProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:158(_VerbosityFlag)
        1    0.000    0.000    0.000    0.000 __init__.py:1581(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1585(_setup_prefix)
       11    0.000    0.000    3.455    0.314 __init__.py:16(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:16(DeprecatedTzFormatWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:16(UnsupportedFunctionCall)
        1    0.000    0.000    0.000    0.000 __init__.py:160(NullFrequencyError)
        1    0.000    0.000    0.000    0.000 __init__.py:160(c_short)
        1    0.000    0.000    0.000    0.000 __init__.py:1600(DefaultProvider)
        8    0.000    0.000    0.000    0.000 __init__.py:1600(getEffectiveLevel)
      271    0.000    0.000    0.003    0.000 __init__.py:1603(_has)
        1    0.000    0.000    0.000    0.000 __init__.py:161(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:161(__init__)
     1690    0.001    0.000    0.001    0.000 __init__.py:1614(isEnabledFor)
       29    0.000    0.000    0.001    0.000 __init__.py:1615(_get)
        1    0.000    0.000    0.000    0.000 __init__.py:1619(_register)
       22    0.000    0.000    0.000    0.000 __init__.py:1624(_arith_method_SPARSE_SERIES)
        1    0.000    0.000    0.000    0.000 __init__.py:1630(EmptyProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:164(c_ushort)
        1    0.000    0.000    0.000    0.000 __init__.py:1643(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1650(ZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:166(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:1662(RootLogger)
        1    0.000    0.000    0.000    0.000 __init__.py:1668(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1677(MemoizedZipManifests)
        1    0.000    0.000    0.000    0.000 __init__.py:1679(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 __init__.py:168(AccessorRegistrationWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:168(c_long)
        1    0.000    0.000    0.000    0.000 __init__.py:1692(CallWrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:1697(ZipProvider)
        4    0.000    0.000    1.043    0.261 __init__.py:17(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:17(_get_running_interactive_framework)
        1    0.000    0.000    0.000    0.000 __init__.py:171(value)
        1    0.000    0.000    0.000    0.000 __init__.py:1712(XView)
        1    0.000    0.000    0.000    0.000 __init__.py:172(AbstractMethodError)
        1    0.000    0.000    0.000    0.000 __init__.py:172(c_ulong)
        1    0.000    0.000    0.000    0.000 __init__.py:1733(YView)
        1    0.000    0.000    0.000    0.000 __init__.py:174(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1754(Wm)
        1    0.000    0.000    0.000    0.000 __init__.py:176(_update_logging_levels)
        1    0.000    0.000    0.001    0.001 __init__.py:177(get_supported_platform)
        1    0.000    0.000    0.000    0.000 __init__.py:1799(Locked)
        2    0.000    0.000    0.287    0.144 __init__.py:18(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:18(Node)
       96    0.000    0.000    0.000    0.000 __init__.py:180(make_invalid_op)
        1    0.000    0.000    0.000    0.000 __init__.py:181(c_int)
        1    0.000    0.000    0.000    0.000 __init__.py:1814(TimeoutError)
        1    0.000    0.000    0.000    0.000 __init__.py:183(Event)
        1    0.000    0.000    0.004    0.004 __init__.py:184(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:185(c_uint)
        1    0.000    0.000    0.001    0.001 __init__.py:186(_check_versions)
      109    0.000    0.000    0.000    0.000 __init__.py:187(_checkLevel)
        1    0.000    0.000    0.000    0.000 __init__.py:1872(FileMetadata)
        1    0.000    0.000    0.000    0.000 __init__.py:188(identity)
        1    0.000    0.000    0.086    0.086 __init__.py:189(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:189(c_float)
        3    0.000    0.000    0.461    0.154 __init__.py:19(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:19(get_keras_submodule)
        1    0.000    0.000    0.000    0.000 __init__.py:1914(PathMetadata)
       99    0.000    0.000    0.003    0.000 __init__.py:1925(getLogger)
        8    0.000    0.000    0.002    0.000 __init__.py:1926(_define_aliases)
        1    0.000    0.000    0.000    0.000 __init__.py:193(c_double)
      502    0.000    0.000    0.000    0.000 __init__.py:1934(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1939(EggMetadata)
       72    0.000    0.000    0.001    0.000 __init__.py:1946(make_alias)
        1    0.000    0.000    0.000    0.000 __init__.py:195(_sanity_check)
        4    0.000    0.000    0.000    0.000 __init__.py:1957(register_finder)
       14    0.000    0.000    0.000    0.000 __init__.py:1967(find_distributions)
        1    0.000    0.000    0.000    0.000 __init__.py:197(_StderrthresholdFlag)
        1    0.000    0.000    0.000    0.000 __init__.py:197(c_longdouble)
        1    0.000    0.000    0.001    0.001 __init__.py:198(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:1998(Response)
        1    0.000    0.000    0.000    0.000 __init__.py:1999(Tk)
       11    0.000    0.000    0.205    0.019 __init__.py:2(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:20(<genexpr>)
        3    0.000    0.000    0.188    0.063 __init__.py:20(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:20(__deprecated_private_func)
       58    0.000    0.000    0.000    0.000 __init__.py:20(__new__)
        1    0.000    0.000    0.000    0.000 __init__.py:200(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:2004(find_nothing)
       12    0.000    0.000    0.054    0.004 __init__.py:2011(_by_version_descending)
      502    0.001    0.000    0.041    0.000 __init__.py:2026(_by_version)
       90    0.000    0.000    0.000    0.000 __init__.py:203(_gen_eval_kwargs)
       15    0.000    0.000    0.001    0.000 __init__.py:2030(_warn_external)
      502    0.001    0.000    0.037    0.000 __init__.py:2032(<listcomp>)
      514    0.001    0.000    0.111    0.000 __init__.py:2037(find_on_path)
        1    0.000    0.000    0.000    0.000 __init__.py:2052(_OrderedSet)
        1    0.000    0.000    0.000    0.000 __init__.py:2054(NullHandler)
      514    0.001    0.000    0.003    0.000 __init__.py:2055(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:206(UTC)
     2124    0.002    0.000    0.003    0.000 __init__.py:2069(dist_factory)
        5    0.000    0.000    0.000    0.000 __init__.py:2070(createLock)
        1    0.000    0.000    0.000    0.000 __init__.py:2086(NoDists)
     1120    0.000    0.000    0.000    0.000 __init__.py:2094(__bool__)
        1    0.000    0.000    0.000    0.000 __init__.py:21(method_wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:210(value)
       12    0.000    0.000    0.001    0.000 __init__.py:2103(safe_listdir)
      131    0.000    0.000    0.000    0.000 __init__.py:212(_acquireLock)
        1    0.000    0.000    0.000    0.000 __init__.py:2121(Pack)
     1004    0.003    0.000    0.051    0.000 __init__.py:2124(distributions_from_metadata)
        1    0.000    0.000    0.000    0.000 __init__.py:215(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:2160(Place)
        4    0.000    0.000    0.000    0.000 __init__.py:2173(register_namespace_handler)
        1    0.000    0.000    0.000    0.000 __init__.py:218(c_ubyte)
        1    0.000    0.000    0.013    0.013 __init__.py:219(<module>)
      550    0.002    0.000    0.059    0.000 __init__.py:2191(_handle_ns)
       37    0.000    0.000    0.000    0.000 __init__.py:22(<genexpr>)
        1    0.000    0.000    0.047    0.047 __init__.py:22(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:22(NullHandler)
     2165    0.001    0.000    0.002    0.000 __init__.py:22(wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:2204(Grid)
      131    0.000    0.000    0.000    0.000 __init__.py:221(_releaseLock)
        1    0.000    0.000    0.000    0.000 __init__.py:225(c_byte)
        1    0.000    0.000    0.000    0.000 __init__.py:2251(BaseWidget)
    18/14    0.000    0.000    0.002    0.000 __init__.py:2256(declare_namespace)
        1    0.000    0.000    0.000    0.000 __init__.py:226(silent_list)
      251    0.001    0.000    0.058    0.000 __init__.py:2290(fixup_namespace_packages)
      493    0.001    0.000    0.001    0.000 __init__.py:23(find_module)
        1    0.000    0.000    0.000    0.000 __init__.py:230(c_char)
        2    0.000    0.000    0.000    0.000 __init__.py:2302(file_ns_handler)
        1    0.000    0.000    0.000    0.000 __init__.py:2313(Widget)
        1    0.000    0.000    0.000    0.000 __init__.py:2320(Toplevel)
        9    0.000    0.000    0.001    0.000 __init__.py:2329(normalize_path)
        9    0.000    0.000    0.000    0.000 __init__.py:2334(_cygwin_patch)
     1773    0.000    0.000    0.001    0.000 __init__.py:2345(_normalize_cached)
        1    0.000    0.000    0.000    0.000 __init__.py:2348(Button)
        1    0.000    0.000    0.000    0.000 __init__.py:235(c_char_p)
       23    0.000    0.000    0.000    0.000 __init__.py:2353(_is_egg_path)
       12    0.000    0.000    0.000    0.000 __init__.py:2360(_is_unpacked_egg)
      101    0.000    0.000    0.001    0.000 __init__.py:2378(yield_lines)
        1    0.000    0.000    0.000    0.000 __init__.py:2393(Canvas)
        4    0.000    0.000    0.004    0.001 __init__.py:24(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:24(UnsortedIndexError)
        1    0.000    0.000    0.001    0.001 __init__.py:2407(EntryPoint)
        1    0.000    0.000    0.000    0.000 __init__.py:241(c_void_p)
        6    0.000    0.000    0.000    0.000 __init__.py:242(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 __init__.py:244(<listcomp>)
       80    0.000    0.000    0.000    0.000 __init__.py:244(_get_frame_op_default_axis)
        1    0.000    0.000    0.000    0.000 __init__.py:246(c_bool)
        3    0.001    0.000    1.996    0.665 __init__.py:25(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:251(IgnoredKeywordWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:251(ResolutionError)
        8    0.000    0.000    0.000    0.000 __init__.py:251(_logged_cached)
        1    0.000    0.000    0.000    0.000 __init__.py:251(c_wchar_p)
       20    0.000    0.000    0.004    0.000 __init__.py:2548(_version_from_file)
       60    0.000    0.000    0.000    0.000 __init__.py:2553(is_version_line)
        1    0.000    0.000    0.000    0.000 __init__.py:256(c_wchar)
        1    0.000    0.000    0.000    0.000 __init__.py:2561(Distribution)
      502    0.001    0.000    0.021    0.000 __init__.py:2565(__init__)
      502    0.003    0.000    0.032    0.000 __init__.py:2578(from_location)
        1    0.000    0.000    0.000    0.000 __init__.py:258(VersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:259(_reset_cache)
      482    0.000    0.000    0.000    0.000 __init__.py:2595(_reload_version)
        1    0.000    0.000    0.000    0.000 __init__.py:2634(Checkbutton)
     1506    0.002    0.000    0.003    0.000 __init__.py:2637(key)
        1    0.000    0.000    0.000    0.000 __init__.py:2663(Entry)
      108    0.000    0.000    0.000    0.000 __init__.py:269(_get_opstr)
        3    0.001    0.000    3.071    1.024 __init__.py:27(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:27(get_projection_names)
        1    0.000    0.000    0.000    0.000 __init__.py:270(LogRecord)
  109/105    0.000    0.000    0.001    0.000 __init__.py:270(wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:2728(Frame)
        2    0.000    0.000    0.004    0.002 __init__.py:274(load)
        1    0.000    0.000    0.000    0.000 __init__.py:2746(Label)
      343    0.001    0.000    0.012    0.000 __init__.py:2765(_get_metadata)
        1    0.000    0.000    0.000    0.000 __init__.py:2768(Listbox)
       20    0.000    0.000    0.004    0.000 __init__.py:2770(_get_version)
      251    0.001    0.000    0.073    0.000 __init__.py:2776(activate)
        1    0.000    0.000    0.000    0.000 __init__.py:28(<module>)
      802    0.001    0.000    0.001    0.000 __init__.py:2812(__getattr__)
        7    0.000    0.000    0.000    0.000 __init__.py:282(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:2859(Menu)
      251    0.001    0.000    0.003    0.000 __init__.py:2870(insert_on)
      251    0.001    0.000    0.001    0.000 __init__.py:2896(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:290(ContextualVersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:291(Variable)
        1    0.000    0.000    0.000    0.000 __init__.py:2962(Menubutton)
        1    0.000    0.000    0.000    0.000 __init__.py:2967(Message)
        1    0.000    0.000    0.000    0.000 __init__.py:2972(Radiobutton)
        1    0.000    0.000    0.000    0.000 __init__.py:2981(EggInfoDistribution)
       20    0.000    0.000    0.004    0.000 __init__.py:2982(_reload_version)
        4    0.000    0.000    0.004    0.001 __init__.py:299(loads)
        1    0.000    0.000    0.000    0.000 __init__.py:2999(Scale)
       14    0.001    0.000    0.948    0.068 __init__.py:3(<module>)
      192    0.000    0.000    0.000    0.000 __init__.py:30(set_function_name)
        1    0.000    0.000    0.001    0.001 __init__.py:3000(DistInfoDistribution)
        1    0.000    0.000    0.000    0.000 __init__.py:303(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 __init__.py:3032(Scrollbar)
        1    0.000    0.000    0.000    0.000 __init__.py:306(_CountryTimezoneDict)
      165    0.001    0.000    0.001    0.000 __init__.py:307(to_gdal)
        1    0.000    0.000    0.000    0.000 __init__.py:3070(RequirementParseError)
        1    0.000    0.000    0.000    0.000 __init__.py:3076(Text)
        1    0.000    0.000    0.000    0.000 __init__.py:3097(Requirement)
        1    0.000    0.000    0.005    0.005 __init__.py:31(<module>)
       17    0.000    0.000    0.000    0.000 __init__.py:3151(_always_object)
      402    0.026    0.000    0.065    0.000 __init__.py:316(namedtuple)
       17    0.000    0.000    0.000    0.000 __init__.py:3161(_find_adapter)
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
       42    0.000    0.000    0.000    0.000 __init__.py:32(keras_modules_injection)
